1_929 # 1160765 # 1161949 # -1 # ID=1_929;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=3bp;genetic_code=11;gc_cont=0.469	GENOMAD.065293.VV	7.056E-12	70	2561
1_993 # 1237511 # 1238863 # 1 # ID=1_993;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=6bp;genetic_code=11;gc_cont=0.441	GENOMAD.121831.CP	3.713E-15	81	2561
1_1025 # 1269924 # 1271051 # 1 # ID=1_1025;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=11bp;genetic_code=11;gc_cont=0.316	GENOMAD.130456.CP	3.407E-13	74	0
1_1121 # 1375632 # 1375976 # 1 # ID=1_1121;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=11bp;genetic_code=11;gc_cont=0.475	GENOMAD.222858.VP	1.797E-51	177	2561
1_1153 # 1400130 # 1401071 # 1 # ID=1_1153;partial=00;start_type=ATG;rbs_motif=AAAA;rbs_spacer=15bp;genetic_code=11;gc_cont=0.480	GENOMAD.209453.VV	1.598E-66	231	2561
1_1185 # 1437832 # 1438113 # -1 # ID=1_1185;partial=00;start_type=ATG;rbs_motif=TATAA;rbs_spacer=4bp;genetic_code=11;gc_cont=0.337	GENOMAD.211682.PC	5.374E-46	160	0
1_1217 # 1477012 # 1477644 # 1 # ID=1_1217;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.474	GENOMAD.113368.CP	5.591E-16	79	0
1_1249 # 1513721 # 1514326 # -1 # ID=1_1249;partial=00;start_type=ATG;rbs_motif=TAAAAA;rbs_spacer=12bp;genetic_code=11;gc_cont=0.441	GENOMAD.090247.CV	2.306E-27	112	2561
1_1345 # 1623767 # 1624933 # 1 # ID=1_1345;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=11bp;genetic_code=11;gc_cont=0.461	GENOMAD.146736.CP	2.860E-11	68	0
1_1473 # 1764049 # 1764585 # 1 # ID=1_1473;partial=00;start_type=ATG;rbs_motif=TAAAA;rbs_spacer=12bp;genetic_code=11;gc_cont=0.378	GENOMAD.153358.CP	6.560E-09	57	0
1_1569 # 1876880 # 1878193 # 1 # ID=1_1569;partial=00;start_type=ATG;rbs_motif=AATAA;rbs_spacer=10bp;genetic_code=11;gc_cont=0.434	GENOMAD.094142.VV	1.613E-06	53	2561
1_1633 # 1927572 # 1928006 # 1 # ID=1_1633;partial=00;start_type=ATG;rbs_motif=TAAA;rbs_spacer=11bp;genetic_code=11;gc_cont=0.425	GENOMAD.124099.VC	1.863E-65	219	2561
1_1665 # 1961834 # 1964080 # -1 # ID=1_1665;partial=00;start_type=ATG;rbs_motif=TAAA;rbs_spacer=12bp;genetic_code=11;gc_cont=0.458	GENOMAD.104172.CP	1.065E-07	58	0
1_1697 # 1992248 # 1994638 # 1 # ID=1_1697;partial=00;start_type=ATG;rbs_motif=TAAAAA;rbs_spacer=6bp;genetic_code=11;gc_cont=0.396	GENOMAD.126028.CP	2.128E-28	126	2561
1_1729 # 2029753 # 2030646 # 1 # ID=1_1729;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=5bp;genetic_code=11;gc_cont=0.404	GENOMAD.127112.CP	8.465E-08	56	0
1_1761 # 2073189 # 2074226 # 1 # ID=1_1761;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=11bp;genetic_code=11;gc_cont=0.511	GENOMAD.134221.CP	2.689E-105	345	2561
1_1825 # 2144289 # 2144834 # 1 # ID=1_1825;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=11bp;genetic_code=11;gc_cont=0.504	GENOMAD.030374.CC	2.715E-14	73	0
1_1857 # 2176412 # 2176804 # 1 # ID=1_1857;partial=00;start_type=ATG;rbs_motif=TAAAAA;rbs_spacer=10bp;genetic_code=11;gc_cont=0.397	GENOMAD.043051.CC	2.680E-13	68	0
1_1889 # 2212176 # 2212763 # -1 # ID=1_1889;partial=00;start_type=ATG;rbs_motif=TATAA;rbs_spacer=4bp;genetic_code=11;gc_cont=0.418	GENOMAD.113368.CP	9.460E-46	165	0
1_1953 # 2294335 # 2295741 # 1 # ID=1_1953;partial=00;start_type=ATG;rbs_motif=TAAAAA;rbs_spacer=10bp;genetic_code=11;gc_cont=0.518	GENOMAD.114697.CP	5.170E-12	71	0
1_2049 # 2407303 # 2408622 # 1 # ID=1_2049;partial=00;start_type=ATG;rbs_motif=AATAA;rbs_spacer=7bp;genetic_code=11;gc_cont=0.471	GENOMAD.129552.CP	5.593E-113	372	0
1_2177 # 2541100 # 2541411 # 1 # ID=1_2177;partial=00;start_type=ATG;rbs_motif=TAAA;rbs_spacer=12bp;genetic_code=11;gc_cont=0.535	GENOMAD.181167.VC	3.535E-47	164	0
1_2273 # 2656656 # 2657531 # -1 # ID=1_2273;partial=00;start_type=ATG;rbs_motif=TAAAAA;rbs_spacer=9bp;genetic_code=11;gc_cont=0.303	GENOMAD.109988.CP	9.856E-10	62	0
1_2305 # 2689767 # 2690804 # -1 # ID=1_2305;partial=00;start_type=ATG;rbs_motif=TAAA;rbs_spacer=12bp;genetic_code=11;gc_cont=0.437	GENOMAD.099160.CP	3.185E-04	45	0
1_2369 # 2759724 # 2760704 # -1 # ID=1_2369;partial=00;start_type=ATG;rbs_motif=AAAAA;rbs_spacer=11bp;genetic_code=11;gc_cont=0.463	GENOMAD.160868.CP	4.812E-14	76	0
1_2465 # 2892867 # 2894174 # 1 # ID=1_2465;partial=00;start_type=ATG;rbs_motif=TAAA;rbs_spacer=12bp;genetic_code=11;gc_cont=0.428	GENOMAD.016511.CC	2.003E-23	107	0
1_2529 # 2985759 # 2987462 # 1 # ID=1_2529;partial=00;start_type=ATG;rbs_motif=AACAA;rbs_spacer=15bp;genetic_code=11;gc_cont=0.494	GENOMAD.021770.CC	2.160E-40	162	0
1_2561 # 3024445 # 3025023 # -1 # ID=1_2561;partial=00;start_type=ATG;rbs_motif=TAAAAA;rbs_spacer=6bp;genetic_code=11;gc_cont=0.385	GENOMAD.220236.VC	9.003E-09	57	0
1_2625 # 3105426 # 3106406 # -1 # ID=1_2625;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=12bp;genetic_code=11;gc_cont=0.378	GENOMAD.142664.CP	5.896E-04	44	0
1_2721 # 3212794 # 3214167 # 1 # ID=1_2721;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=11bp;genetic_code=11;gc_cont=0.611	GENOMAD.153230.PC	3.522E-06	52	0
1_2785 # 3281540 # 3281935 # -1 # ID=1_2785;partial=00;start_type=TTG;rbs_motif=AAAAA;rbs_spacer=12bp;genetic_code=11;gc_cont=0.389	GENOMAD.177709.CV	2.407E-48	169	0
1_2817 # 3327044 # 3327994 # 1 # ID=1_2817;partial=00;start_type=ATG;rbs_motif=TAAAAA;rbs_spacer=5bp;genetic_code=11;gc_cont=0.327	GENOMAD.210236.PC	6.114E-23	103	0
1_2849 # 3355772 # 3356695 # 1 # ID=1_2849;partial=00;start_type=GTG;rbs_motif=AATAA;rbs_spacer=6bp;genetic_code=11;gc_cont=0.511	GENOMAD.132637.CP	2.429E-45	169	0
1_3041 # 3584103 # 3585152 # -1 # ID=1_3041;partial=00;start_type=ATG;rbs_motif=TAAA;rbs_spacer=14bp;genetic_code=11;gc_cont=0.446	GENOMAD.141896.CV	7.611E-194	601	0
1_3105 # 3662543 # 3664570 # 1 # ID=1_3105;partial=00;start_type=TTG;rbs_motif=AAA;rbs_spacer=12bp;genetic_code=11;gc_cont=0.516	GENOMAD.121328.VV	1.529E-06	54	2561
1_3137 # 3706015 # 3708048 # -1 # ID=1_3137;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=15bp;genetic_code=11;gc_cont=0.449	GENOMAD.053052.VV	2.330E-27	122	0
2_18 # 19330 # 20130 # -1 # ID=2_18;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=12bp;genetic_code=11;gc_cont=0.333	GENOMAD.046894.PP	3.094E-31	126	0
3_10 # 17823 # 19148 # -1 # ID=3_10;partial=00;start_type=ATG;rbs_motif=TAAA;rbs_spacer=11bp;genetic_code=11;gc_cont=0.469	GENOMAD.128997.CP	1.011E-45	175	0
3_42 # 54038 # 54352 # 1 # ID=3_42;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=11bp;genetic_code=11;gc_cont=0.406	GENOMAD.142879.CP	4.341E-06	46	0
5_6 # 3359 # 4183 # -1 # ID=5_6;partial=00;start_type=ATG;rbs_motif=AAA;rbs_spacer=5bp;genetic_code=11;gc_cont=0.461	GENOMAD.206182.CP	2.443E-20	94	0
1_13 # 9168 # 11789 # 1 # ID=1_13;partial=00;start_type=ATG;rbs_motif=AAGAA;rbs_spacer=6bp;genetic_code=11;gc_cont=0.484	GENOMAD.033525.CC	1.314E-206	665	0
1_77 # 108247 # 109119 # -1 # ID=1_77;partial=00;start_type=ATG;rbs_motif=TAAAAA;rbs_spacer=5bp;genetic_code=11;gc_cont=0.460	GENOMAD.211730.VP	3.462E-20	94	2561
1_109 # 144744 # 145886 # 1 # ID=1_109;partial=00;start_type=ATG;rbs_motif=AACAA;rbs_spacer=12bp;genetic_code=11;gc_cont=0.421	GENOMAD.170999.CP	8.540E-164	516	0
1_141 # 187915 # 188265 # -1 # ID=1_141;partial=00;start_type=ATG;rbs_motif=TAAA;rbs_spacer=14bp;genetic_code=11;gc_cont=0.459	GENOMAD.123559.CP	1.126E-08	54	0
1_173 # 234800 # 235468 # -1 # ID=1_173;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=11bp;genetic_code=11;gc_cont=0.405	GENOMAD.015348.CC	5.877E-55	193	0
1_205 # 271990 # 275283 # -1 # ID=1_205;partial=00;start_type=ATG;rbs_motif=TAAAA;rbs_spacer=4bp;genetic_code=11;gc_cont=0.496	GENOMAD.012360.CC	1.553E-117	410	0
1_237 # 323434 # 325485 # -1 # ID=1_237;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=15bp;genetic_code=11;gc_cont=0.451	GENOMAD.126246.CP	2.512E-12	73	0
1_269 # 365776 # 367164 # 1 # ID=1_269;partial=00;start_type=ATG;rbs_motif=TAAA;rbs_spacer=11bp;genetic_code=11;gc_cont=0.418	GENOMAD.001938.CC	8.092E-140	451	0
1_301 # 404795 # 406984 # -1 # ID=1_301;partial=00;start_type=ATG;rbs_motif=TAAAAA;rbs_spacer=10bp;genetic_code=11;gc_cont=0.492	GENOMAD.120657.CP	3.775E-10	66	2561
1_333 # 450863 # 452137 # 1 # ID=1_333;partial=00;start_type=ATG;rbs_motif=TAAA;rbs_spacer=8bp;genetic_code=11;gc_cont=0.416	GENOMAD.003251.CC	5.343E-106	351	0
1_397 # 529200 # 531089 # 1 # ID=1_397;partial=00;start_type=ATG;rbs_motif=TAAA;rbs_spacer=12bp;genetic_code=11;gc_cont=0.399	GENOMAD.171612.PC	7.875E-32	136	2561
1_429 # 559648 # 560691 # -1 # ID=1_429;partial=00;start_type=ATG;rbs_motif=TAAA;rbs_spacer=9bp;genetic_code=11;gc_cont=0.431	GENOMAD.053455.VV	6.901E-09	60	2561
1_525 # 678403 # 679512 # 1 # ID=1_525;partial=00;start_type=ATG;rbs_motif=TAAA;rbs_spacer=6bp;genetic_code=11;gc_cont=0.468	GENOMAD.116395.CP	2.643E-65	230	0
1_557 # 714852 # 715433 # -1 # ID=1_557;partial=00;start_type=ATG;rbs_motif=TAAAAA;rbs_spacer=11bp;genetic_code=11;gc_cont=0.533	GENOMAD.124112.PP	9.197E-09	57	0
1_685 # 844774 # 846426 # 1 # ID=1_685;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=9bp;genetic_code=11;gc_cont=0.485	GENOMAD.006612.CC	1.732E-16	86	0
1_717 # 883572 # 884816 # 1 # ID=1_717;partial=00;start_type=ATG;rbs_motif=TAAA;rbs_spacer=13bp;genetic_code=11;gc_cont=0.439	GENOMAD.138065.CP	4.521E-197	614	0
1_909 # 1114063 # 1117392 # 1 # ID=1_909;partial=00;start_type=ATG;rbs_motif=AAAAA;rbs_spacer=9bp;genetic_code=11;gc_cont=0.385	GENOMAD.126007.CP	3.540E-07	57	0
1_941 # 1175597 # 1176811 # 1 # ID=1_941;partial=00;start_type=ATG;rbs_motif=TAAAAA;rbs_spacer=5bp;genetic_code=11;gc_cont=0.510	GENOMAD.022966.VV	4.013E-08	58	2561
1_1037 # 1284108 # 1284824 # 1 # ID=1_1037;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.446	GENOMAD.133512.CP	1.084E-17	85	0
1_1069 # 1318985 # 1321546 # -1 # ID=1_1069;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.456	GENOMAD.093424.CP	6.029E-170	557	0
1_1101 # 1359491 # 1361260 # 1 # ID=1_1101;partial=00;start_type=ATG;rbs_motif=TAAA;rbs_spacer=12bp;genetic_code=11;gc_cont=0.437	GENOMAD.146096.PC	8.565E-05	48	0
1_1773 # 2085115 # 2086287 # 1 # ID=1_1773;partial=00;start_type=ATG;rbs_motif=AAAAA;rbs_spacer=9bp;genetic_code=11;gc_cont=0.524	GENOMAD.133855.CP	6.373E-62	221	0
1_1869 # 2188821 # 2189804 # -1 # ID=1_1869;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=11bp;genetic_code=11;gc_cont=0.348	GENOMAD.047221.CC	3.825E-61	216	0
1_1901 # 2224689 # 2226797 # 1 # ID=1_1901;partial=00;start_type=ATG;rbs_motif=TAAAAA;rbs_spacer=3bp;genetic_code=11;gc_cont=0.488	GENOMAD.121427.CP	4.336E-22	105	0
1_1933 # 2265408 # 2265704 # -1 # ID=1_1933;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=11bp;genetic_code=11;gc_cont=0.475	GENOMAD.194468.CP	4.238E-04	40	0
1_1997 # 2343012 # 2343785 # 1 # ID=1_1997;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=14bp;genetic_code=11;gc_cont=0.488	GENOMAD.161415.CP	4.009E-47	172	0
1_2029 # 2378653 # 2380470 # -1 # ID=1_2029;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.468	GENOMAD.097696.CP	2.901E-154	500	0
1_2067 # 2425874 # 2426662 # 1 # ID=1_2067;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=11bp;genetic_code=11;gc_cont=0.535	GENOMAD.140875.CP	1.832E-38	147	0
1_2099 # 2455620 # 2456855 # 1 # ID=1_2099;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=13bp;genetic_code=11;gc_cont=0.489	GENOMAD.191412.PC	6.734E-11	67	0
1_2259 # 2632392 # 2635355 # -1 # ID=1_2259;partial=00;start_type=ATG;rbs_motif=TAAA;rbs_spacer=15bp;genetic_code=11;gc_cont=0.505	GENOMAD.170379.CP	8.176E-05	49	0
1_2291 # 2673656 # 2674462 # -1 # ID=1_2291;partial=00;start_type=ATG;rbs_motif=AAAAA;rbs_spacer=10bp;genetic_code=11;gc_cont=0.375	GENOMAD.143472.VV	3.987E-12	69	0
1_2323 # 2707726 # 2708427 # 1 # ID=1_2323;partial=00;start_type=ATG;rbs_motif=TAAAAA;rbs_spacer=11bp;genetic_code=11;gc_cont=0.459	GENOMAD.170959.CV	2.231E-89	293	2561
1_3763 # 4469525 # 4469977 # 1 # ID=1_3763;partial=00;start_type=ATG;rbs_motif=AAGAA;rbs_spacer=14bp;genetic_code=11;gc_cont=0.430	GENOMAD.146620.VC	3.686E-05	45	0
1_3859 # 4574377 # 4577649 # -1 # ID=1_3859;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=11bp;genetic_code=11;gc_cont=0.476	GENOMAD.130443.CP	2.623E-09	64	0
1_3923 # 4652419 # 4653639 # -1 # ID=1_3923;partial=00;start_type=ATG;rbs_motif=AATAA;rbs_spacer=8bp;genetic_code=11;gc_cont=0.459	GENOMAD.015163.CC	1.182E-73	256	0
1_2063 # 2421373 # 2421954 # 1 # ID=1_2063;partial=00;start_type=ATG;rbs_motif=TAAAAA;rbs_spacer=10bp;genetic_code=11;gc_cont=0.478	GENOMAD.154840.CP	9.164E-08	54	0
1_2159 # 2520098 # 2520502 # 1 # ID=1_2159;partial=00;start_type=ATG;rbs_motif=TAAA;rbs_spacer=12bp;genetic_code=11;gc_cont=0.459	GENOMAD.140856.CV	5.055E-50	174	0
1_2191 # 2554981 # 2555346 # -1 # ID=1_2191;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=10bp;genetic_code=11;gc_cont=0.503	GENOMAD.147557.CP	1.804E-22	94	0
1_2255 # 2626427 # 2627011 # 1 # ID=1_2255;partial=00;start_type=ATG;rbs_motif=AATAA;rbs_spacer=3bp;genetic_code=11;gc_cont=0.468	GENOMAD.220236.VC	2.006E-07	53	0
1_3586 # 4233657 # 4234964 # -1 # ID=1_3586;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=13bp;genetic_code=11;gc_cont=0.336	GENOMAD.031966.CC	2.757E-19	94	0
1_3618 # 4280917 # 4284072 # 1 # ID=1_3618;partial=00;start_type=ATG;rbs_motif=AATAA;rbs_spacer=8bp;genetic_code=11;gc_cont=0.464	GENOMAD.121280.CP	7.640E-11	69	0
1_3746 # 4440592 # 4441341 # 1 # ID=1_3746;partial=00;start_type=ATG;rbs_motif=TAAAAA;rbs_spacer=6bp;genetic_code=11;gc_cont=0.447	GENOMAD.170666.CP	3.468E-04	44	0
1_3810 # 4524421 # 4524927 # 1 # ID=1_3810;partial=00;start_type=ATG;rbs_motif=TAAA;rbs_spacer=14bp;genetic_code=11;gc_cont=0.361	GENOMAD.002080.CC	2.203E-32	125	2561
1_3874 # 4595526 # 4596290 # -1 # ID=1_3874;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=11bp;genetic_code=11;gc_cont=0.553	GENOMAD.110265.CP	3.404E-16	81	2561
1_925 # 1150778 # 1153027 # 1 # ID=1_925;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.444	GENOMAD.146392.CP	5.519E-137	456	2561
1_3276 # 3873251 # 3874261 # -1 # ID=1_3276;partial=00;start_type=ATG;rbs_motif=TAAA;rbs_spacer=11bp;genetic_code=11;gc_cont=0.462	GENOMAD.190075.CP	8.751E-76	259	0
1_3308 # 3913632 # 3915842 # -1 # ID=1_3308;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=12bp;genetic_code=11;gc_cont=0.478	GENOMAD.171581.PC	5.695E-05	49	0
1_3340 # 3948146 # 3948442 # -1 # ID=1_3340;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=12bp;genetic_code=11;gc_cont=0.431	GENOMAD.028379.CC	5.544E-17	77	0
1_3404 # 4037235 # 4037864 # -1 # ID=1_3404;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=13bp;genetic_code=11;gc_cont=0.513	GENOMAD.121365.CP	2.855E-48	173	0
1_3436 # 4057927 # 4058337 # -1 # ID=1_3436;partial=00;start_type=ATG;rbs_motif=TAAA;rbs_spacer=12bp;genetic_code=11;gc_cont=0.401	GENOMAD.058918.CV	1.903E-28	112	0
1_3468 # 4090899 # 4092698 # -1 # ID=1_3468;partial=00;start_type=ATG;rbs_motif=TAAAAA;rbs_spacer=8bp;genetic_code=11;gc_cont=0.485	GENOMAD.170436.CP	3.428E-190	604	0
1_3500 # 4126880 # 4127272 # -1 # ID=1_3500;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=11bp;genetic_code=11;gc_cont=0.405	GENOMAD.015629.CC	4.816E-05	44	0
1_3564 # 4209628 # 4211703 # 1 # ID=1_3564;partial=00;start_type=ATG;rbs_motif=TAAA;rbs_spacer=11bp;genetic_code=11;gc_cont=0.465	GENOMAD.166603.CP	9.818E-19	94	0
1_3659 # 4342282 # 4342629 # 1 # ID=1_3659;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.572	GENOMAD.206917.CP	4.216E-59	199	0
1_3755 # 4454188 # 4456944 # -1 # ID=1_3755;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=12bp;genetic_code=11;gc_cont=0.466	GENOMAD.147295.CP	3.030E-04	47	0
1_3819 # 4536098 # 4537537 # 1 # ID=1_3819;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=3bp;genetic_code=11;gc_cont=0.415	GENOMAD.127011.CP	2.459E-263	809	0
1_3947 # 4685767 # 4686777 # 1 # ID=1_3947;partial=00;start_type=ATG;rbs_motif=TAAAAA;rbs_spacer=10bp;genetic_code=11;gc_cont=0.458	GENOMAD.133421.CV	4.821E-07	54	0
1_1734 # 2041311 # 2042525 # 1 # ID=1_1734;partial=00;start_type=ATG;rbs_motif=AACAA;rbs_spacer=5bp;genetic_code=11;gc_cont=0.352	GENOMAD.169379.CV	5.282E-96	321	2790
1_1766 # 2077640 # 2079127 # -1 # ID=1_1766;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=15bp;genetic_code=11;gc_cont=0.514	GENOMAD.123417.CP	4.649E-112	372	0
1_1798 # 2117928 # 2119559 # -1 # ID=1_1798;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=11bp;genetic_code=11;gc_cont=0.483	GENOMAD.218847.CV	4.889E-28	123	0
1_1830 # 2148143 # 2148712 # -1 # ID=1_1830;partial=00;start_type=ATG;rbs_motif=TAAA;rbs_spacer=11bp;genetic_code=11;gc_cont=0.440	GENOMAD.196877.VC	2.165E-22	97	2561
1_1862 # 2182383 # 2183336 # -1 # ID=1_1862;partial=00;start_type=ATG;rbs_motif=AATAA;rbs_spacer=3bp;genetic_code=11;gc_cont=0.378	GENOMAD.137271.CP	4.237E-07	54	0
1_1894 # 2216702 # 2217121 # -1 # ID=1_1894;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=15bp;genetic_code=11;gc_cont=0.383	GENOMAD.008432.CC	4.979E-36	134	0
1_1926 # 2255575 # 2256675 # -1 # ID=1_1926;partial=00;start_type=ATG;rbs_motif=TAAA;rbs_spacer=12bp;genetic_code=11;gc_cont=0.458	GENOMAD.128891.CP	1.040E-10	66	0
1_1958 # 2299168 # 2299938 # 1 # ID=1_1958;partial=00;start_type=ATG;rbs_motif=TAAAAA;rbs_spacer=9bp;genetic_code=11;gc_cont=0.471	GENOMAD.116415.CP	1.807E-35	138	0
1_1990 # 2333261 # 2333932 # 1 # ID=1_1990;partial=00;start_type=ATG;rbs_motif=AATAA;rbs_spacer=4bp;genetic_code=11;gc_cont=0.470	GENOMAD.036396.CC	8.753E-41	152	0
1_2022 # 2369278 # 2370075 # -1 # ID=1_2022;partial=00;start_type=GTG;rbs_motif=TAAAA;rbs_spacer=12bp;genetic_code=11;gc_cont=0.455	GENOMAD.125776.CP	6.133E-08	56	0
1_3989 # 4731848 # 4734898 # 1 # ID=1_3989;partial=00;start_type=ATG;rbs_motif=TAAA;rbs_spacer=7bp;genetic_code=11;gc_cont=0.441	GENOMAD.000022.CC	5.179E-108	379	2561
1_4021 # 4776931 # 4778199 # -1 # ID=1_4021;partial=00;start_type=ATG;rbs_motif=AATAA;rbs_spacer=4bp;genetic_code=11;gc_cont=0.431	GENOMAD.072605.CV	6.419E-45	172	2561
1_4053 # 4821424 # 4824624 # 1 # ID=1_4053;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=11bp;genetic_code=11;gc_cont=0.405	GENOMAD.226991.VP	8.957E-05	49	0
1_4085 # 4870664 # 4872571 # -1 # ID=1_4085;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=10bp;genetic_code=11;gc_cont=0.432	GENOMAD.171538.CP	3.935E-15	82	0
1_4149 # 4964181 # 4964573 # 1 # ID=1_4149;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=11bp;genetic_code=11;gc_cont=0.420	GENOMAD.014860.CC	6.002E-79	257	0
1_4181 # 4995843 # 4996181 # -1 # ID=1_4181;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=4bp;genetic_code=11;gc_cont=0.457	GENOMAD.158193.CP	6.689E-13	66	0
1_4213 # 5025536 # 5026051 # -1 # ID=1_4213;partial=00;start_type=ATG;rbs_motif=TAAAAA;rbs_spacer=9bp;genetic_code=11;gc_cont=0.428	GENOMAD.001079.CC	7.116E-29	115	0
1_4245 # 5051404 # 5051745 # -1 # ID=1_4245;partial=00;start_type=ATG;rbs_motif=AAAA;rbs_spacer=11bp;genetic_code=11;gc_cont=0.518	GENOMAD.206917.CP	1.929E-74	243	0
1_2399 # 2804884 # 2805450 # -1 # ID=1_2399;partial=00;start_type=GTG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.492	GENOMAD.140788.VC	1.766E-09	59	2561
1_2463 # 2889791 # 2891065 # 1 # ID=1_2463;partial=00;start_type=ATG;rbs_motif=TAAA;rbs_spacer=12bp;genetic_code=11;gc_cont=0.518	GENOMAD.127041.CP	1.072E-18	92	0
