assemblyΩ1_1449	UniRef100_A0A015QS85~K03315	95.9	463	19	0	1	463	14	476	1.47e-312	853
assemblyΩ1_6088	UniRef100_A0A149NQL8~K03771	97.4	431	11	0	1	431	1	431	1.94e-293	804
assemblyΩ1_48	UniRef100_A0A139T6Y9~K21572	93.7	442	28	0	1	442	104	545	7.43e-299	820
assemblyΩ1_4437	UniRef100_D4JCT1~K02519	51.9	370	161	4	56	415	33	395	9.31e-117	352
assemblyΩ1_4973	UniRef100_A0A015UZ19~K08303	97.8	417	9	0	1	417	1	417	3.49e-295	805
assemblyΩ1_7597	UniRef100_U3Q759~K18682	68.6	382	120	0	27	408	4	385	1.02e-185	526
assemblyΩ1_4850	UniRef100_Q5LJ70~K06168	98.5	391	6	0	1	391	1	391	2.60e-281	771
assemblyΩ1_5519	UniRef100_A9AUT8~K07407	44.6	370	196	5	1	365	14	379	1.73e-108	330
assemblyΩ1_4625	UniRef100_E1WK17~K01686	91.8	402	32	1	1	401	1	402	3.10e-275	753
assemblyΩ2_1217	UniRef100_A9A1S5~K15894	33.8	337	200	10	56	390	2	317	3.94e-43	159
assemblyΩ1_233	UniRef100_A0A1G1U4M1~K01791	95.8	360	15	0	1	360	1	360	5.36e-252	692
assemblyΩ2_1263	UniRef100_A0A139TBB9~K00639	99.2	386	3	0	1	386	9	394	8.11e-278	760
assemblyΩ1_6079	UniRef100_K4IGA3~K00088	63.6	396	140	1	1	392	76	471	1.93e-170	491
assemblyΩ1_2798	UniRef100_Q64Y26~K16213	79.7	394	74	2	1	391	1	391	3.90e-232	643
assemblyΩ1_994	UniRef100_A0A015UA34~K00652	85.7	384	55	0	1	384	1	384	2.21e-239	662
assemblyΩ2_1490	UniRef100_A0A015PZ54~K07098	88.4	389	43	2	1	388	1	388	6.85e-247	680
assemblyΩ1_2358	UniRef100_A0A126PAY2~K02429	30.2	451	234	11	1	384	7	443	5.75e-54	190
assemblyΩ1_1840	UniRef100_A0A1S6F2M1~K03781	58.4	392	150	3	1	380	31	421	3.54e-165	477
assemblyΩ1_4047	UniRef100_B1KFU9~K03385	50.7	373	180	3	1	369	88	460	1.81e-131	390
assemblyΩ1_2746	UniRef100_D4LPQ7~K01662	41.4	336	192	3	26	361	2	332	2.12e-86	270
assemblyΩ1_2704	UniRef100_A0A0K6BQB1~K01206	98.9	374	3	1	1	374	77	449	1.95e-287	785
assemblyΩ1_4463	UniRef100_E4SEJ1~K01818	67.6	321	103	1	37	357	10	329	2.63e-167	476
assemblyΩ1_825	UniRef100_A0A174AYT0~K03286	46.8	393	158	10	1	373	1	362	3.71e-83	263
assemblyΩ1_2476	UniRef100_E9I3C8~K01414	40.1	329	192	5	38	363	1	327	3.62e-75	243
assemblyΩ1_6075	UniRef100_L1K049~K10901	46.0	311	152	5	1	299	21	327	2.36e-83	263
assemblyΩ1_6068	UniRef100_A0A0K6BYV0~K03545	95.1	366	18	0	1	366	48	413	8.98e-242	669
assemblyΩ2_717	UniRef100_Q64T01~K01992	87.3	363	46	0	1	363	1	363	4.11e-198	555
assemblyΩ2_912	UniRef100_A0A0A1H2V7~K01531	46.6	305	156	4	57	360	1	299	1.88e-85	266
assemblyΩ2_347	UniRef100_A0A015NXA2~K01992	95.3	365	17	0	1	365	32	396	6.51e-257	705
assemblyΩ1_5712	UniRef100_A0A0K6BZE5~K00971	90.2	358	30	3	1	356	1	355	8.22e-233	642
assemblyΩ3_98	UniRef100_A0A0K6BUM1~K00351	97.6	340	8	0	1	340	1	340	4.47e-240	663
assemblyΩ1_4394	UniRef100_Q93NB7~K15987	49.8	293	123	2	64	354	1	271	2.54e-80	252
assemblyΩ1_2764	UniRef100_Q5LH51~K00337	99.2	358	3	0	1	358	1	358	1.61e-255	699
assemblyΩ1_54	UniRef100_A0A149N7X8~K01442	99.7	359	0	1	1	358	1	359	4.15e-265	724
assemblyΩ1_5019	UniRef100_W8JGP2~K02470	48.1	314	162	1	16	329	6	318	1.73e-93	289
assemblyΩ1_3731	UniRef100_A6TN43~K00986	47.1	310	159	2	1	306	1	309	7.59e-105	318
assemblyΩ1_7414	UniRef100_A0A1G1TXA9~K03430	96.3	323	12	0	1	323	1	323	1.10e-230	637
assemblyΩ1_7518	UniRef100_Q74E59~K01271	35.4	322	204	4	32	349	76	397	5.06e-59	201
assemblyΩ1_2658	UniRef100_Q64XW8~K02536	96.5	346	12	0	1	346	1	346	1.26e-151	436
assemblyΩ1_2063	UniRef100_A0A0P0NMK5~K07404	45.3	329	155	9	3	326	2	310	8.35e-81	256
assemblyΩ2_1383	UniRef100_B9HZG2~K00895	52.4	336	150	2	2	337	40	365	7.84e-123	363
assemblyΩ1_3863	UniRef100_A0A0K6BPM5~K00625	92.4	340	25	1	1	340	1	339	1.91e-208	579
assemblyΩ2_2419	UniRef100_A0A149NRW9~K08679	92.9	336	24	0	1	336	1	336	1.56e-235	647
assemblyΩ1_1306	UniRef100_A0A0K6BSH7~K02371	95.5	311	14	0	3	313	1	311	1.60e-211	585
assemblyΩ1_7402	UniRef100_Q5L9P6~K00099	96.0	327	13	0	1	327	1	327	1.13e-224	622
assemblyΩ1_5035	UniRef100_A0A1Q2ME59~K03332	36.7	343	181	9	15	334	1	330	5.05e-69	224
assemblyΩ1_3637	UniRef100_A0A1G1TSK4~K00024	99.7	333	1	0	1	333	1	333	8.09e-241	660
assemblyΩ1_7242	UniRef100_I7ILL5~K01687	60.1	296	106	3	43	327	1	295	2.68e-112	333
assemblyΩ1_3844	UniRef100_A0A0K6BPN4~K06180	89.3	291	31	0	29	319	1	291	3.88e-184	518
assemblyΩ2_586	UniRef100_H0Q1G2~K12452	51.2	338	137	4	4	314	31	367	8.54e-113	339
assemblyΩ1_2771	UniRef100_A0A072TW03~K05573	33.8	349	198	4	3	318	19	367	1.48e-49	176
assemblyΩ2_985	UniRef100_A0A016BTH9~K01443	99.7	319	1	0	8	326	65	383	2.69e-229	633
assemblyΩ1_3658	UniRef100_A0A0X3BLU6~K01895	44.5	308	161	4	17	317	10	314	1.55e-87	272
assemblyΩ1_6734	UniRef100_Q60B82~K14261	34.7	294	188	2	1	290	51	344	6.20e-52	181
assemblyΩ1_4770	UniRef100_A0A286RBS0~K01866	48.8	322	157	5	1	321	64	378	1.83e-99	303
assemblyΩ4_293	UniRef100_A0A142HK56~K02100	34.2	325	149	10	7	317	25	298	1.57e-36	139
assemblyΩ1_1912	UniRef100_A0A0K6BRQ1~K02015	75.4	329	66	3	1	322	13	333	4.98e-161	458
assemblyΩ3_106	UniRef100_Q5LDN9~K00831	99.4	320	2	0	1	320	36	355	9.57e-235	645
assemblyΩ4_388	UniRef100_H8KA88~K01338	49.3	294	147	2	2	295	1	292	5.19e-84	263
assemblyΩ1_1619	UniRef100_A0A0K6BS51~K18785	98.4	319	5	0	1	319	14	332	6.87e-254	692
assemblyΩ1_5036	UniRef100_A7NHN6~K10439	35.7	305	177	7	21	312	26	324	1.15e-49	174
assemblyΩ1_3467	UniRef100_W6J5M7~K08303	31.0	294	165	12	2	258	15	307	3.17e-22	101
assemblyΩ1_6246	UniRef100_F7Z534~K01893	43.2	257	131	8	1	255	51	294	1.64e-61	203
assemblyΩ2_112	UniRef100_A0A1X9U128~K03974	37.8	270	160	2	43	304	7	276	1.32e-52	181
assemblyΩ2_343	UniRef100_A0A0K6BUY2~K01993	95.8	311	13	0	2	312	22	332	1.79e-204	567
assemblyΩ1_3713	UniRef100_A0A0K1PTH6~K07713	43.2	296	158	2	15	300	13	308	1.71e-70	227
assemblyΩ1_6300	UniRef100_Q7MXR9~K01992	60.6	307	121	0	3	309	72	378	5.98e-129	378
assemblyΩ1_5808	UniRef100_A0A223NQR3~K02527	46.5	303	161	1	1	302	35	337	9.63e-90	276
assemblyΩ1_5730	UniRef100_D4IJZ8~K07079	71.9	310	84	2	1	307	1	310	2.13e-171	483
assemblyΩ2_1022	UniRef100_A0A0K6BW46~K02038	99.0	289	3	0	1	289	1	289	2.24e-198	550
assemblyΩ2_1808	UniRef100_A0A1T5DC71~K02343	71.9	303	83	1	1	301	49	351	2.88e-157	449
assemblyΩ1_5852	UniRef100_A0A127EXN4~K02355	43.7	277	152	2	10	286	10	282	3.47e-71	228
assemblyΩ1_875	UniRef100_A0A1J0Z3Z4~K00615	37.4	270	154	6	16	279	1	261	2.16e-46	164
assemblyΩ1_742	UniRef100_A0A0K6BSL3~K01639	98.0	299	6	0	1	299	7	305	1.21e-224	617
assemblyΩ2_1313	UniRef100_A0A120MYP3~K12524	35.0	280	158	6	1	264	19	290	2.77e-38	142
assemblyΩ1_3610	UniRef100_A0A024FDV0~K02005	40.4	297	162	3	14	296	32	327	1.94e-70	228
assemblyΩ1_5225	UniRef100_Q1RMG2~K01251	71.1	284	79	2	16	297	24	306	2.27e-139	401
assemblyΩ2_1000	UniRef100_G9A3E7~K04771	31.1	267	152	7	2	265	39	276	1.60e-25	108
assemblyΩ1_5641	UniRef100_V4U243~K01537	42.6	282	160	2	6	286	1	281	8.25e-60	198
assemblyΩ1_962	UniRef100_A0A1U5PPX1~K18472	44.6	249	127	4	50	292	1	244	1.09e-61	201
assemblyΩ1_4928	UniRef100_E1WT72~K00077	94.4	268	15	0	3	270	1	268	9.21e-180	503
assemblyΩ2_798	UniRef100_A0A0K6BVB3~K01609	86.6	277	28	2	1	277	1	268	2.37e-163	460
assemblyΩ3_161	UniRef100_A0A223D489~K13533	31.7	262	145	9	31	283	54	290	9.31e-21	95.9
assemblyΩ2_1220	UniRef100_A0A1S8DLY8~K06217	33.0	285	151	10	3	275	36	292	5.46e-25	107
assemblyΩ1_4696	UniRef100_C0QU83~K02335	42.6	244	135	2	1	244	46	284	4.80e-60	198
assemblyΩ1_411	UniRef100_A8IG81~K01711	56.4	275	109	3	2	274	3	268	9.74e-99	298
assemblyΩ1_2022	UniRef100_E1WQ96~K03827	77.3	282	63	1	1	282	1	281	1.59e-153	436
assemblyΩ2_1860	UniRef100_Q64R86~K11645	96.8	283	9	0	1	283	68	350	8.09e-200	555
assemblyΩ2_767	UniRef100_A0A1J7GGG7~K10206	35.1	242	133	7	3	234	12	239	5.96e-33	127
assemblyΩ2_842	UniRef100_V5WF45~K06147	46.1	271	144	1	1	269	5	275	2.75e-74	236
assemblyΩ1_3650	UniRef100_Q64YZ5~K00145	94.9	277	14	0	1	277	1	277	4.56e-196	544
assemblyΩ1_4432	UniRef100_A0A140N985~K09014	71.9	278	77	1	1	278	60	336	3.84e-147	421
assemblyΩ1_2471	UniRef100_P24164~K00134	79.3	246	49	1	19	264	1	244	2.17e-136	392
assemblyΩ1_1041	UniRef100_A0A0K6BS58~K04486	91.7	277	23	0	1	277	1	277	1.69e-198	548
assemblyΩ1_2800	UniRef100_F7Z3U7~K03292	31.0	271	168	6	3	269	36	291	3.02e-33	129
assemblyΩ1_2572	UniRef100_K0WT82~K08138	38.2	251	140	3	31	273	5	248	2.30e-46	162
assemblyΩ2_2007	UniRef100_A0A142HKA9~K02529	35.8	243	151	2	1	242	17	255	9.16e-46	160
assemblyΩ5_114	UniRef100_F8KT66~K07496	45.5	233	122	2	1	233	47	274	1.91e-62	203
assemblyΩ1_7479	UniRef100_Q03084~K18788	41.1	270	155	4	3	272	7	272	1.99e-64	208
assemblyΩ2_2312	UniRef100_Q8A6Q5~K00156	92.5	227	17	0	45	271	2	228	1.31e-150	425
assemblyΩ2_1776	UniRef100_Q5LAX0~K01491	98.1	258	5	0	1	258	1	258	5.21e-179	499
assemblyΩ1_5662	UniRef100_F7V4C4~K00929	39.1	243	146	2	12	254	35	275	5.52e-48	167
assemblyΩ1_3297	UniRef100_C1DD50~K03665	53.1	241	102	3	12	249	7	239	8.44e-73	230
assemblyΩ4_140	UniRef100_D0RMJ3~K00288	37.8	275	158	4	6	267	50	324	3.74e-55	186
assemblyΩ3_85	UniRef100_B7P0M2~K01372	32.2	267	175	4	5	265	6	272	2.32e-40	146
assemblyΩ2_691	UniRef100_A0A0K6BV86~K05807	97.0	264	7	1	1	264	1	263	8.14e-178	495
assemblyΩ1_2856	UniRef100_M4RMM2~K19265	58.5	248	101	2	3	250	7	252	3.11e-98	294
assemblyΩ1_7322	UniRef100_Q5L9L6~K00560	95.8	264	11	0	1	264	1	264	9.40e-194	535
assemblyΩ1_4759	UniRef100_A0A0K6BNC1~K00046	98.1	263	5	0	1	263	1	263	5.18e-184	511
assemblyΩ1_4760	UniRef100_Q5LJ16~K01815	97.0	263	8	0	1	263	1	263	2.22e-191	530
assemblyΩ1_327	UniRef100_V7C076~K00036	40.8	233	121	5	30	249	34	262	2.29e-43	154
assemblyΩ1_7521	UniRef100_A0A0B5H5H9~K01322	40.3	243	137	5	4	243	11	248	2.46e-50	172
assemblyΩ1_1531	UniRef100_K8E4W8~K03169	48.6	216	94	5	2	213	3	205	9.59e-57	187
assemblyΩ1_6338	UniRef100_X5DGU3~K21572	31.9	288	153	6	10	260	21	302	4.54e-32	125
assemblyΩ1_2403	UniRef100_A0A158RMI4~K14155	36.4	250	158	1	4	252	12	261	1.04e-60	198
assemblyΩ2_1984	UniRef100_Q1ASD2~K07768	36.4	231	132	6	31	252	25	249	5.28e-29	116
assemblyΩ1_7344	UniRef100_A0A076NWI2~K15726	36.6	213	130	1	1	208	1	213	6.50e-44	153
assemblyΩ1_5536	UniRef100_M5WMC6~K08150	31.9	263	163	4	12	258	41	303	5.91e-32	125
assemblyΩ2_2378	UniRef100_I9FCV6~K06973	95.0	219	11	0	39	257	12	230	4.09e-144	408
assemblyΩ1_4734	UniRef100_A0A016EGJ8~K09817	94.5	220	12	0	1	220	34	253	1.18e-147	419
assemblyΩ1_5647	UniRef100_A0A0D5XTJ1~K11753	35.5	217	138	1	2	218	46	260	9.86e-36	134
assemblyΩ2_1107	UniRef100_A5G826~K00786	30.1	229	143	7	1	221	1	220	4.49e-18	86.7
assemblyΩ2_1255	UniRef100_A0A1C0WT75~K06167	94.8	252	13	0	1	252	4	255	3.78e-181	503
assemblyΩ1_6698	UniRef100_Q5L923~K01803	97.6	251	6	0	1	251	1	251	1.08e-172	481
assemblyΩ1_5913	UniRef100_A0A074ZSY3~K01468	41.3	235	120	6	16	241	1	226	3.62e-40	144
assemblyΩ1_4661	UniRef100_A0A0H3KWM6~K03551	62.6	246	92	0	4	249	34	279	1.93e-101	303
assemblyΩ1_3004	UniRef100_A0A081TTW7~K03497	98.7	239	3	0	1	239	1	239	4.54e-157	443
assemblyΩ2_213	UniRef100_A0A1G1TNB5~K02823	87.1	248	31	1	1	247	1	248	4.13e-153	432
assemblyΩ1_6574	UniRef100_A0A0K6BZ28~K00059	98.8	248	3	0	1	248	1	248	3.21e-168	469
assemblyΩ1_5735	UniRef100_C7X7A0~K02477	37.7	260	125	6	1	239	1	244	3.14e-42	150
assemblyΩ2_529	UniRef100_W6AWW5~K03596	58.9	231	95	0	1	231	1	231	9.42e-91	273
assemblyΩ1_7431	UniRef100_Q5L9Q7~K03550	95.0	200	9	1	16	214	1	200	4.69e-122	351
assemblyΩ2_999	UniRef100_R7DMY3~K03086	96.6	237	8	0	1	237	10	246	2.11e-151	429
assemblyΩ1_3941	UniRef100_A2GK90~K01425	33.7	208	131	4	18	223	1	203	7.22e-29	115
assemblyΩ1_3418	UniRef100_A0A015UCX4~K03442	91.3	242	21	0	2	243	1	242	1.18e-133	384
assemblyΩ1_5179	UniRef100_G0L6Y1~K07391	60.7	242	91	1	1	242	1	238	5.90e-96	288
assemblyΩ1_2568	UniRef100_U3TPK1~K05349	30.2	232	149	5	1	227	24	247	4.68e-25	105
assemblyΩ2_1861	UniRef100_Q5LAT7~K01834	97.5	199	5	0	43	241	31	229	1.13e-141	402
assemblyΩ2_1440	UniRef100_E1WSB2~K01104	86.7	240	32	0	1	240	21	260	1.03e-151	428
assemblyΩ2_606	UniRef100_A0A0A7A4C2~K02314	33.3	216	140	3	24	235	25	240	1.13e-34	130
assemblyΩ1_247	UniRef100_H2ZT38~K07478	47.9	219	96	4	9	210	26	243	8.87e-54	179
assemblyΩ3_464	UniRef100_A0A075VXH0~K02111	63.7	226	59	2	7	232	20	222	3.06e-89	268
assemblyΩ1_7619	UniRef100_A7ZEJ5~K00868	37.2	223	136	3	2	223	29	248	1.44e-45	159
assemblyΩ1_6898	UniRef100_A0A076NWI2~K15726	55.9	211	93	0	1	211	1	211	1.05e-74	231
assemblyΩ2_1026	UniRef100_A0A0E2ALD6~K02040	97.0	232	7	0	1	232	14	245	7.95e-154	434
assemblyΩ2_86	UniRef100_C7X5I2~K05595	99.2	237	1	1	1	237	6	241	4.70e-161	451
assemblyΩ1_2941	UniRef100_A0A1W4YI13~K07588	43.5	237	124	1	9	235	21	257	3.75e-56	186
assemblyΩ1_7022	UniRef100_L0KUV6~K01838	35.8	204	126	4	20	223	2	200	6.71e-34	127
assemblyΩ1_3523	UniRef100_A0A1L6LDY5~K01547	71.1	204	48	2	35	227	1	204	1.58e-89	270
assemblyΩ2_2086	UniRef100_Q73GD9~K01952	33.9	230	120	9	5	216	28	243	1.13e-24	104
assemblyΩ1_7598	UniRef100_A0A1C7GY64~K06201	76.4	208	49	0	1	208	1	208	3.78e-111	325
assemblyΩ1_6736	UniRef100_A0A139LLM3~K04518	83.7	227	36	1	5	230	42	268	1.36e-132	380
assemblyΩ1_3451	UniRef100_W0SG66~K04485	43.2	222	123	2	1	222	26	244	2.91e-52	175
assemblyΩ1_7440	UniRef100_A0A0K6BXJ9~K01807	92.3	233	18	0	1	233	1	233	1.53e-154	434
assemblyΩ1_3635	UniRef100_D3ICQ8~K00243	55.1	225	101	0	2	226	3	227	1.26e-91	276
assemblyΩ1_3599	UniRef100_F7YYY4~K00845	43.0	223	123	3	6	225	42	263	4.14e-48	165
assemblyΩ1_2011	UniRef100_T1UBP9~K01156	32.9	237	132	8	1	231	1	216	1.22e-23	100
assemblyΩ2_2472	UniRef100_I0K9P7~K02477	32.0	219	145	4	1	217	1	217	4.61e-20	91.7
assemblyΩ1_5894	UniRef100_I2C0R1~K03040	38.3	222	132	3	1	222	18	234	1.26e-41	147
assemblyΩ1_3450	UniRef100_W0SFK0~K04485	47.0	234	101	4	1	226	1	219	3.69e-61	198
assemblyΩ1_1007	UniRef100_A0A149N8U3~K02003	99.1	230	2	0	1	230	9	238	4.32e-159	445
assemblyΩ1_2349	UniRef100_R6ZBM6~K01091	93.0	229	15	1	1	229	1	228	1.04e-152	429
assemblyΩ1_7707	UniRef100_A0A0K6BX86~K07025	91.7	228	19	0	1	228	1	228	1.19e-144	408
assemblyΩ1_6240	UniRef100_A0A1S3IE04~K12309	34.3	236	141	8	1	224	4	237	1.04e-26	110
assemblyΩ1_1926	UniRef100_D2BQZ4~K03553	35.4	198	124	2	23	219	4	198	1.19e-35	130
assemblyΩ2_159	UniRef100_A0A1S3T735~K00639	36.9	222	139	1	7	227	41	262	8.30e-39	140
assemblyΩ1_4930	UniRef100_C9SN32~K19788	42.0	193	106	3	2	189	20	211	7.64e-37	134
assemblyΩ1_4598	UniRef100_T1XKT4~K18902	42.3	201	104	3	1	201	4	192	1.04e-32	124
assemblyΩ4_292	UniRef100_C3ZI78~K01805	51.3	187	91	0	38	224	2	188	7.59e-61	194
assemblyΩ1_4341	UniRef100_C2S419~K01928	39.6	207	117	5	25	226	15	218	9.57e-30	117
assemblyΩ2_216	UniRef100_A0A015S486~K00554	98.2	225	4	0	1	225	1	225	3.13e-159	445
assemblyΩ1_4690	UniRef100_U5Q600~K01619	56.9	225	97	0	1	225	53	277	6.05e-85	259
assemblyΩ1_4603	UniRef100_Q08WQ1~K00677	35.2	213	135	3	3	213	43	254	2.28e-36	134
assemblyΩ1_3472	UniRef100_U3TW74~K00812	45.7	223	119	2	1	222	1	222	2.14e-59	194
assemblyΩ1_459	UniRef100_A0A0K6BTX3~K01470	91.9	223	18	0	1	223	1	223	5.58e-155	435
assemblyΩ3_409	UniRef100_Q64UC8~K02003	94.6	224	12	0	1	224	3	226	4.02e-146	412
assemblyΩ1_4378	UniRef100_Q1JHQ9~K02470	49.3	201	92	3	27	223	1	195	6.24e-61	195
assemblyΩ1_2994	UniRef100_A0L8R0~K00981	37.0	208	124	5	4	206	26	231	3.62e-25	104
assemblyΩ1_1645	UniRef100_A0A149MY45~K03088	93.0	199	13	1	1	198	5	203	2.60e-125	358
assemblyΩ2_537	UniRef100_E1WPK9~K01142	97.2	218	6	0	1	218	1	218	2.78e-161	451
assemblyΩ3_286	UniRef100_S4ZCE9~K08678	57.1	210	90	0	1	210	4	213	6.65e-87	261
assemblyΩ3_150	UniRef100_Q5LDM3~K03801	85.2	223	29	2	1	221	1	221	1.89e-133	379
assemblyΩ1_7665	UniRef100_A0A149N3R3~K07507	96.4	221	8	0	1	221	2	222	5.97e-144	406
assemblyΩ1_2879	UniRef100_F9YVL1~K17716	68.3	218	66	1	3	220	37	251	5.01e-100	296
assemblyΩ1_1226	UniRef100_A0A0K6BRY6~K02003	98.6	221	3	0	1	221	1	221	4.79e-152	426
assemblyΩ1_1205	UniRef100_A0A1Q2HPQ6~K02584	37.4	203	120	2	23	221	1	200	1.32e-36	133
assemblyΩ4_153	UniRef100_A0A126R287~K00609	51.2	211	100	2	2	212	31	238	1.69e-65	208
assemblyΩ1_3066	UniRef100_A3U9J4~K08316	41.7	180	101	3	1	178	1	178	3.50e-39	139
assemblyΩ3_128	UniRef100_A0A010NN51~K00283	41.2	199	101	4	24	209	1	196	1.19e-36	134
assemblyΩ2_1907	UniRef100_A0A1C0WFR7~K10773	96.3	218	8	0	2	219	8	225	1.07e-153	431
assemblyΩ1_4373	UniRef100_Q5LIK3~K03584	96.3	219	8	0	1	219	24	242	6.63e-152	427
assemblyΩ1_998	UniRef100_A0A1C7GZQ8~K02169	65.7	210	66	3	15	219	45	253	6.96e-92	275
assemblyΩ1_5196	UniRef100_C7M9L1~K00588	45.1	206	113	0	7	212	8	213	5.69e-64	203
assemblyΩ1_2154	UniRef100_A0A0D6H251~K06941	37.3	233	126	2	3	215	45	277	3.01e-45	157
assemblyΩ1_865	UniRef100_A0A1R0HHL5~K01785	30.0	220	142	6	1	217	23	233	6.27e-20	90.9
assemblyΩ1_6241	UniRef100_A8DWA5~K01756	67.6	185	59	1	22	206	2	185	3.62e-81	246
assemblyΩ1_5409	UniRef100_A0A0K6BZY2~K00761	98.6	217	3	0	1	217	1	217	6.83e-150	421
assemblyΩ2_696	UniRef100_F8LYQ0~K03702	61.7	188	71	1	3	190	10	196	4.74e-78	238
assemblyΩ1_7912	UniRef100_D3PCY2~K00721	37.1	205	121	6	2	204	30	228	1.56e-35	131
assemblyΩ1_7721	UniRef100_A0A0E4A1E3~K01448	49.8	217	105	3	1	215	23	237	2.25e-63	202
assemblyΩ1_3960	UniRef100_A0A0E2AT57~K22132	94.8	212	11	0	1	212	31	242	1.36e-143	405
assemblyΩ2_632	UniRef100_Q0T4E9~K03616	30.5	200	95	5	1	191	1	165	6.40e-14	73.6
assemblyΩ1_3845	UniRef100_A0A0N7IF75~K12132	68.5	213	67	0	1	213	1	213	4.72e-100	294
assemblyΩ3_132	UniRef100_Q0S1B7~K01069	36.1	216	124	6	6	210	15	227	7.31e-35	129
assemblyΩ2_590	UniRef100_L0EJI7~K00973	41.2	211	119	2	1	211	1	206	1.47e-46	159
assemblyΩ1_4858	UniRef100_A0A167TY93~K18118	58.6	198	81	1	13	209	4	201	8.18e-79	240
assemblyΩ1_314	UniRef100_A0L4P9~K03218	31.7	202	128	5	15	208	45	244	1.04e-16	82.0
assemblyΩ1_6442	UniRef100_D7I9M6~K09807	100	189	0	0	1	189	1	189	1.16e-128	367
assemblyΩ1_4772	UniRef100_A0A015VCA8~K03424	79.4	209	42	1	1	208	1	209	5.28e-116	334
assemblyΩ1_2325	UniRef100_A0A139LC86~K02003	75.5	192	47	0	13	204	1	192	1.09e-104	306
assemblyΩ1_5300	UniRef100_A0A1Q2HPQ6~K02584	37.9	195	115	3	12	200	3	197	5.55e-28	110
assemblyΩ3_497	UniRef100_D4IL55~K05595	50.3	179	88	1	1	178	24	202	6.68e-54	177
assemblyΩ2_323	UniRef100_Q64TE5~K02231	94.5	200	9	2	3	201	1	199	2.62e-133	377
assemblyΩ2_99	UniRef100_A0A174AA89~K03734	99.5	205	1	0	1	205	1	205	4.70e-151	422
assemblyΩ1_5822	UniRef100_A0A140NLQ8~K02358	67.2	204	67	0	1	204	12	215	6.31e-99	291
assemblyΩ1_3563	UniRef100_A0A0B4X0V3~K01130	31.0	213	120	8	16	202	5	216	1.02e-20	92.0
assemblyΩ3_380	UniRef100_Q6AQH0~K02824	54.4	204	93	0	1	204	27	230	2.33e-71	222
assemblyΩ1_5825	UniRef100_Q5L894~K02863	99.5	204	1	0	1	204	29	232	1.37e-140	397
assemblyΩ1_4457	UniRef100_F8DJ11~K00848	42.8	166	91	2	1	166	1	162	1.68e-36	132
assemblyΩ1_1145	UniRef100_A0A0D2TDN2~K08678	68.7	195	60	1	3	196	31	225	7.84e-97	286
assemblyΩ1_5873	UniRef100_Q5L8C1~K02931	99.5	184	1	0	1	184	1	184	1.28e-120	345
assemblyΩ3_399	UniRef100_Q64UC8~K02003	93.4	198	13	0	1	198	3	200	8.46e-126	359
assemblyΩ2_700	UniRef100_A0A0X8HDK2~K03702	46.1	178	83	2	21	193	1	170	1.47e-32	121
assemblyΩ1_5892	UniRef100_Q5L8D5~K02986	93.5	201	13	0	1	201	1	201	1.27e-128	365
assemblyΩ1_4393	UniRef100_Q64ZN7~K03470	93.5	201	13	0	1	201	1	201	1.10e-138	391
