1_788 # 964134 # 964958 # 1 # ID=1_788;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=11bp;genetic_code=11;gc_cont=0.447	GENOMAD.056424.CC	2.636E-06	51	0
1_820 # 1009640 # 1010470 # 1 # ID=1_820;partial=00;start_type=ATG;rbs_motif=TAAAAA;rbs_spacer=10bp;genetic_code=11;gc_cont=0.404	GENOMAD.215956.CP	4.919E-05	47	0
1_916 # 1133457 # 1135472 # 1 # ID=1_916;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=11bp;genetic_code=11;gc_cont=0.429	GENOMAD.146386.CP	6.736E-10	65	0
1_1295 # 1565022 # 1567661 # 1 # ID=1_1295;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=11bp;genetic_code=11;gc_cont=0.446	GENOMAD.094998.CP	6.372E-155	514	0
1_1327 # 1598241 # 1598951 # -1 # ID=1_1327;partial=00;start_type=ATG;rbs_motif=TAAA;rbs_spacer=11bp;genetic_code=11;gc_cont=0.437	GENOMAD.213555.CP	2.722E-97	316	0
1_1391 # 1674093 # 1674911 # 1 # ID=1_1391;partial=00;start_type=GTG;rbs_motif=AATAA;rbs_spacer=10bp;genetic_code=11;gc_cont=0.410	GENOMAD.210233.PC	1.112E-05	49	0
1_1455 # 1739582 # 1740934 # 1 # ID=1_1455;partial=00;start_type=ATG;rbs_motif=TAAA;rbs_spacer=11bp;genetic_code=11;gc_cont=0.486	GENOMAD.057710.VV	1.811E-15	82	2561
1_1487 # 1780692 # 1781402 # -1 # ID=1_1487;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=13bp;genetic_code=11;gc_cont=0.404	GENOMAD.037761.CC	2.949E-122	388	0
1_1519 # 1819729 # 1820325 # 1 # ID=1_1519;partial=00;start_type=ATG;rbs_motif=AAA;rbs_spacer=15bp;genetic_code=11;gc_cont=0.375	GENOMAD.132360.CV	1.316E-33	130	0
1_1551 # 1857801 # 1858433 # 1 # ID=1_1551;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=4bp;genetic_code=11;gc_cont=0.371	GENOMAD.126367.CP	5.590E-59	204	0
1_2301 # 2682804 # 2685962 # 1 # ID=1_2301;partial=00;start_type=ATG;rbs_motif=TAAA;rbs_spacer=14bp;genetic_code=11;gc_cont=0.445	GENOMAD.145895.CP	7.649E-11	69	0
1_2365 # 2753731 # 2755281 # -1 # ID=1_2365;partial=00;start_type=ATG;rbs_motif=TAAA;rbs_spacer=12bp;genetic_code=11;gc_cont=0.473	GENOMAD.044580.CC	2.633E-52	197	0
1_2429 # 2834035 # 2835195 # 1 # ID=1_2429;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=13bp;genetic_code=11;gc_cont=0.504	GENOMAD.104139.CP	2.258E-164	518	0
1_2525 # 2980413 # 2982293 # 1 # ID=1_2525;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=15bp;genetic_code=11;gc_cont=0.470	GENOMAD.171982.CP	4.712E-20	98	0
1_2589 # 3061616 # 3062626 # -1 # ID=1_2589;partial=00;start_type=ATG;rbs_motif=TAAA;rbs_spacer=12bp;genetic_code=11;gc_cont=0.434	GENOMAD.082297.VV	8.510E-06	50	2561
1_2711 # 3197868 # 3198782 # 1 # ID=1_2711;partial=00;start_type=ATG;rbs_motif=AAA;rbs_spacer=14bp;genetic_code=11;gc_cont=0.516	GENOMAD.206699.CP	2.899E-40	154	0
1_2743 # 3232674 # 3233498 # 1 # ID=1_2743;partial=00;start_type=ATG;rbs_motif=AAAAA;rbs_spacer=10bp;genetic_code=11;gc_cont=0.547	GENOMAD.211731.CP	1.206E-89	296	0
1_2775 # 3274015 # 3274755 # -1 # ID=1_2775;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=13bp;genetic_code=11;gc_cont=0.439	GENOMAD.117339.CP	3.982E-52	186	0
1_2807 # 3309268 # 3310059 # -1 # ID=1_2807;partial=00;start_type=ATG;rbs_motif=AAAA;rbs_spacer=11bp;genetic_code=11;gc_cont=0.426	GENOMAD.036558.CC	5.756E-45	166	0
1_2839 # 3349426 # 3349671 # -1 # ID=1_2839;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=11bp;genetic_code=11;gc_cont=0.459	GENOMAD.213509.VC	8.980E-13	64	0
1_2871 # 3379997 # 3381136 # -1 # ID=1_2871;partial=00;start_type=ATG;rbs_motif=TAAA;rbs_spacer=15bp;genetic_code=11;gc_cont=0.441	GENOMAD.049396.VV	1.498E-12	72	11844
1_2903 # 3412308 # 3412991 # -1 # ID=1_2903;partial=00;start_type=ATG;rbs_motif=AATAA;rbs_spacer=4bp;genetic_code=11;gc_cont=0.449	GENOMAD.090469.CP	1.556E-06	51	0
1_2967 # 3497440 # 3498804 # 1 # ID=1_2967;partial=00;start_type=GTG;rbs_motif=TAA;rbs_spacer=12bp;genetic_code=11;gc_cont=0.450	GENOMAD.143077.CP	7.071E-06	51	0
1_3419 # 4049589 # 4049705 # -1 # ID=1_3419;partial=00;start_type=ATG;rbs_motif=TAAA;rbs_spacer=11bp;genetic_code=11;gc_cont=0.325	GENOMAD.112966.CP	1.183E-12	61	0
